word,score
sporting,0.36956999999999995
sporting chance,-0.0611
sporting dog,0.0
sporting goods,0.12208
sporting house,0.0
sporting lady,-0.19821
sporting life,0.12208
sporting man,0.0
sportingly,0.12208
sportive,0.15955999999999998
sportively,0.28394
sportiveness,0.28394
sports announcer,0.0
sports arena,0.0
sports car,0.46434
sports coat,0.0
sports commentator,0.0
sports desk,0.0
sports editor,0.12208
sports equipment,0.12208
sports fan,0.12208
sports implement,0.0
sports jacket,0.0
sports medicine,0.0
sports meeting,0.0
sports page,0.0
sports section,0.0
sports stadium,0.0
sports writer,0.0
sportscast,0.0
sportscaster,0.0
sportsman,0.0
sportsmanlike,0.17826
sportsmanship,0.0
sportswear,-0.19821
sportswoman,0.0
sportswriter,0.0
sporty,0.19363
sporulate,0.0
sporulation,0.0
spot,0.024465
spot check,0.0
spot jam,0.0
spot jamming,0.0
spot market,0.0
spot pass,0.0
spot price,0.0
spot promote,0.15793
spot weld,0.0
spot welder,0.0
spot welding,0.0
spot-check,0.28394
spot-weld,0.0
spot-welder,0.0
spot-welding,0.0
spotless,0.24313
spotlessly,0.15793
spotlessness,0.0403
spotlight,0.0
spots,-0.34088
spotsylvania,0.0
spotted,0.0
spotted antbird,0.17826
spotted barramundi,0.0
spotted bat,0.0
spotted black bass,0.0
spotted bonytongue,0.0
spotted coral root,0.0
spotted cowbane,0.0
spotted crake,0.12208
spotted cranesbill,0.0
spotted dick,0.0
spotted eagle ray,0.0
spotted fever,-0.38925
spotted flycatcher,0.0
spotted gum,0.0
spotted hemlock,0.0
spotted hyena,0.0
spotted joe-pye weed,0.0
spotted lynx,0.0
spotted owl,0.0
spotted ray,0.0
spotted salamander,0.0
spotted sandpiper,0.0
spotted sea trout,0.0
spotted skunk,0.0
spotted squeateague,0.0
spotted sunfish,0.0
spotted water hemlock,0.0
spotted weakfish,0.0
spotter,0.0
spotting,0.0
spotty,-0.17779
spotweld,0.0
spousal,0.0
spousal equivalent,0.0
spousal relationship,0.0
spouse,0.0
spouse equivalent,0.0
spout,0.03669
spouter,-0.19071
spouting,0.0
sprachgefuhl,0.0
sprag,0.0
spraguea,0.0
spraguea umbellatum,0.0
sprain,-0.24133000000000002
sprat,0.0
sprawl,0.0
sprawler,0.0
sprawling,-0.039985
sprawly,0.0
spray,0.0
spray can,0.0
spray gun,0.0
spray paint,0.0
spray painting,0.0
spray-dried,0.0
spray-dry,0.0
sprayer,0.0
spraying,-0.02967
spread,0.10750666666666668
spread eagle,0.0
spread head,0.0
spread out,0.0
spread over,0.0
spread-eagle,0.053595000000000004
spread-out,0.0
spreadeagle,0.0
spreader,0.0
spreadhead,0.0
spreading,0.0
spreading bellflower,0.0
spreading dogbane,0.0
spreading factor,0.0
spreading fleabane,0.0
spreading pogonia,0.0
spreadsheet,0.0
sprechgesang,0.0
sprechstimme,0.0
spree,0.119065
spree killer,0.0
sprig,0.0
sprig tail,0.0
sprigged,-0.07997
sprigger,0.0
sprightliness,0.15793
sprightly,0.15199000000000001
sprigtail,0.0
spring,0.0
spring balance,0.0
spring beauty,0.0
spring break,0.0
spring cankerworm,0.0
spring chicken,0.0
spring cleavers,0.0
spring cress,0.0
spring equinox,0.0
spring frog,0.0
spring gun,0.0
spring heath,0.0
spring mattress,0.0
spring onion,0.0
spring peeper,0.0
spring roll,0.0
spring scale,0.0
spring squill,0.0
spring to mind,0.12208
spring training,0.0
spring up,0.0
spring vetch,0.0
spring vetchling,0.0
spring water,0.0
spring-blooming,0.12208
spring-clean,0.0
spring-cleaning,0.0
spring-flowering,0.12208
spring-loaded,0.0
springboard,0.0
springbok,0.0
springbuck,0.0
springer,-5.9999999999999995e-05
springer spaniel,0.0
springfield,0.0
springiness,0.0
springing cow,0.0
springless,-0.17327
springlike,0.0
springtail,0.0
springtide,-0.02545
springtime,0.0
springy,-0.04832
sprinkle,0.0
sprinkler,0.0
sprinkler system,0.0
sprinkles,0.0
sprinkling,0.0
sprint,0.0
sprinter,0.0
sprit,0.0
sprite,0.0
sprites,0.0
spritsail,-0.07997
spritz,0.0
spritzer,0.0
sprocket,0.0
sprocket wheel,0.0
sprog,0.10554000000000001
sprout,0.097665
sprouted,0.0
sprouting,0.0
spruce,0.10965333333333334
spruce bark beetle,0.0
spruce beer,0.0
spruce gall aphid,-0.07997
spruce grouse,0.0
spruce pine,0.0
spruce squirrel,0.0
spruce up,0.1552
spruced up,-0.19821
sprucely,0.21734
spruceness,0.17826
sprue,-0.19821
sprung rhythm,0.0
spry,0.0
spud,0.0
spue,0.0
spume,0.0
spumy,-0.28345
spun sugar,0.12208
spun yarn,0.0
spunk,0.34956
spunky,0.17728
spur,7e-05
spur blight,-0.02386
spur gear,0.0
spur track,0.0
spur wheel,0.0
spur-of-the-moment,0.0
spurge,0.0
spurge family,0.0
spurge laurel,0.0
spurge nettle,0.0
spurious,-0.45235
spurious correlation,0.0
spurious wing,0.0
spuriously,0.0
spuriousness,-0.17327
spurn,-0.19821
spurned,-0.34088
spurner,0.0
spurred gentian,0.0
spurring,0.0
spurt,-0.039985
spurting,0.0
sputnik,0.0
sputter,0.0291
sputtering,0.0
sputum,0.0
sputum smear,0.0
spy,-0.035755
spy satellite,0.0
spyeria,0.0
spyglass,0.0
spyhole,0.0
spying,0.08459
spymaster,0.0
spyware,0.0
sq ft,0.0
sq in,0.0
sq yd,0.0
squab,0.027105
squabble,-0.361435
squabbler,0.0
squabby,0.0
squad,0.0
squad car,0.0
squad room,0.0
squadron,0.0
squalid,-0.43071000000000004
squalidae,0.0403
squalidly,0.0
squalidness,-0.42036
squall,-0.180985
squall line,0.0
squalling,-0.42036
squally,-0.43223999999999996
squalor,-0.42036
squalus,0.0
squalus acanthias,0.0
squalus suckleyi,0.0
squama,0.0
squamata,0.0
squamous cell,0.0
squamous cell carcinoma,0.0
squamule,0.0
squamulose,-0.28345
squander,-0.36493000000000003
squandered,-0.35258
squanderer,0.15793
squandering,-0.08901
squandermania,0.0
square,0.025992499999999998
square and rabbet,0.0
square away,0.0
square block,0.12208
square bracket,0.0
square dance,0.0
square dancer,0.0
square dancing,0.0
square deal,0.28394
square foot,0.0
square inch,0.0
square knot,0.0
square matrix,0.0
square meal,0.12208
square measure,0.0
square meter,0.0
square metre,0.0
square mile,0.0
square nut,0.0
square off,0.0
square one,0.0
square root,0.0
square sail,0.0
square shooter,0.0403
square toes,0.0
square up,0.0
square yard,0.0
square-bashing,0.0
square-built,0.15793
square-dance music,0.0
square-jawed,0.12208
square-rigged,0.0
square-rigger,0.0
square-shaped,0.0
square-shouldered,0.15793
square-tailed,0.12208
square-toed,0.27821999999999997
squared,0.12208
squared-toe,0.0
squareflipper square flipper,0.0
squarely,-0.05756
squareness,0.0
squaretail,0.0
squarish,0.0
squark,0.0
squash,-0.07902
squash ball,0.0
squash bug,0.0
squash court,0.0
squash pie,0.0
squash racket,0.0
squash rackets,0.0
squash racquet,0.0
squash racquets,0.0
squash vine,0.0
squashed,-0.07997
squashy,-0.023
squat,-0.04737666666666666
squatina,0.0
squatina squatina,0.0
squatinidae,0.0
squatness,0.0
squatter,-0.09134
squattiness,0.12208
squatting,0.0
squatty,0.0
squaw,0.0
squaw corn,0.0
squaw grass,0.0
squaw huckleberry,0.0
squaw man,0.0
squaw root,0.0
squaw-bush,0.0
squawbush,0.0
squawk,0.04367
squawk box,0.0
squawker,-0.0296
squawky,0.0
squawroot,0.0
squeak,0.0
squeak by,-0.19165
squeak through,-0.1665
squeaker,0.0
squeaking,0.0
squeaky,0.0
squeal,0.00856
squealer,-0.35812
squealing,0.0
squeamish,-0.29583000000000004
squeamishly,0.15793
squeamishness,0.07871
squeegee,0.0
squeezability,0.0
squeezable,0.28394
squeeze,-0.037205
squeeze box,0.0
squeeze by,-0.07997
squeeze for,0.0
squeeze out,-0.0751
squeeze play,0.0
squeezer,0.0
squeezing,0.0
squelch,0.014819999999999998
squelch circuit,0.0
squelched,-0.28345
squelcher,0.0
squib,0.0
squid,0.0
squiffy,0.0
squiggle,-0.09134
squiggly,0.0
squill,0.0
squilla,0.17826
squillidae,0.0
squinch,-0.01535
squinched,0.12208
squint,-0.036359999999999996
squint-eye,0.0
squint-eyed,-0.16702
squinter,0.0
squinting,0.12208
squinty,-0.16702
squire,0.0
squirearchy,0.0
squirm,0.0
squirmer,0.0
squirrel,0.0
squirrel away,0.0
squirrel cage,0.0
squirrel corn,0.0
squirrel monkey,0.0
squirrel's-foot fern,0.0
squirrel-sized,0.12208
squirrelfish,0.0
squirreltail barley,0.0
squirreltail grass,0.0
squirt,0.10527
squirt gun,0.0
squirter,0.0
squirting,0.0
squirting cucumber,0.0
squish,0.0
squishy,0.00029
sr,0.0
sr.,0.17826
sravana,0.0
srbija,0.0
sri lanka,0.0
sri lanka rupee,0.0
sri lankan,0.0
sri lankan monetary unit,0.0
ss,0.0
ssa,0.0
sse,0.0
sspe,-0.05621
ssri,0.0
sss,0.0
ssw,0.0
st andrews's cross,0.0
st bernard,0.0
st john's day,0.0
st john's eve,0.0
st john's night,0.0
st john's wort,0.0
st john's wort family,0.0
st joseph,0.0
st martin's day,0.0
st mihiel,0.0
st patrick's day,0.0
st peter's wort,0.0
st valentine's day,0.0
st. ambrose,0.0
st. andrew,0.0
st. andrew's cross,0.0
st. anselm,0.0
st. anthony's cross,0.0
st. athanasius,0.0
st. augustine,0.0
st. augustine grass,0.0
st. baeda,0.0
st. barbara's herb,0.0
st. basil,0.0
st. basil the great,0.0
st. beda,0.0
st. bede,0.0
st. benedict,0.0
st. boniface,0.0
st. bride,0.0
st. bridget,0.0
st. brigid,0.0
st. bruno,0.0
st. christopher,0.0
st. christopher-nevis,0.0
st. cloud,0.0
st. crispin,0.0
st. cyril,0.0
st. dabeoc's heath,0.0
st. david,0.0
st. denis,0.0
st. dominic,0.0
st. edward the confessor,0.0
st. edward the martyr,0.0
st. elias mountains,0.0
st. elias range,0.0
st. elmo's fire,0.0
st. eustatius,0.0
st. francis,0.0
st. francis of assisi,0.0
st. francis river,0.0
st. george,0.0
st. george's,0.0
st. gregory i,0.0
st. gregory of nazianzen,0.0
st. ignatius,0.0
st. ignatius of loyola,0.0
st. irenaeus,0.0
st. james,0.12208
st. james the apostle,0.12208
st. jerome,0.0
st. john,0.0
st. john chrysostom,0.0
st. john river,0.0
st. john the apostle,0.0
st. john the baptist,0.0
st. john's,0.0
st. johns,0.0
st. johns river,0.0
st. joseph,0.0
st. jude,0.0
st. kitts,0.0
st. kitts and nevis,0.0
st. lawrence,-0.08847000000000001
st. lawrence river,0.0
st. lawrence seaway,0.0
st. leo i,-0.07997
st. louis,0.0
st. lucia,0.0
st. luke,0.0
st. maarten,0.0
st. mark,0.0
st. martin,0.0
st. mary magdalen,-0.19821
st. mary magdalene,-0.19821
st. mary of bethlehem,0.0
st. matthew,0.0
st. matthew the apostle,0.0
st. nicholas,0.0
st. nick,0.15793
st. olaf,0.0
st. olav,0.0
st. patrick,0.0
st. paul,-0.02298
st. peter,0.0
st. peter the apostle,0.0
st. peter's wreath,0.0
st. petersburg,0.0
st. polycarp,0.0
st. simon,0.0
st. thomas,-0.22494
st. thomas a becket,0.0
st. thomas and principe,0.0
st. thomas aquinas,0.0
st. vincent,0.0
st. vincent and the grenadines,0.0
st. vitus,0.0
st. vitus dance,0.0
st.-bruno's-lily,0.0
stab,-0.492855
stabber,0.0
stabbing,-0.45351
stabile,-0.063095
stabilisation,0.0
stabilise,0.0
stabilised,0.0
stabiliser,0.0
stabilising,-0.28345
stability,0.29105
stabilization,0.0
stabilize,0.0
stabilized,0.0
stabilizer,0.0
stabilizer bar,0.0
stabilizing,-0.28345
stable,0.03568
stable companion,0.0
stable factor,0.0
stable gear,0.0
stableboy,0.0
stableman,0.0
stablemate,0.0
stableness,0.21734
stabling,0.0
stably,0.1067
stabroek,0.0
staccato,0.06104
stachyose,0.0
stachys,0.0
stachys palustris,0.0
stachys sylvatica,-0.28345
stack,0.05347999999999999
stack away,0.0
stack up,-0.07997
stacked,0.0
stacked heel,0.0
stacker,0.0
stacks,-0.08847000000000001
stacte,-0.07997
staddle,0.0
stadium,0.0
stadium jumping,0.0
stael,0.0
staff,0.0
staff line,0.0
staff member,0.0
staff of life,0.0
staff office,0.0
staff officer,0.0
staff sergeant,0.0
staff tree,0.0
staff vine,0.0
staff-tree family,0.0
staffa,0.0
staffer,0.0
staffordshire bull terrier,0.0
staffordshire bullterrier,0.0
staffordshire terrier,0.0
stag,0.027685
stag beetle,0.12208
stag party,0.12208
stag's garlic,0.0
stag's-horn coral,0.0
stage,0.09060499999999999
stage business,0.0
stage crew,0.0
stage dancing,0.0
stage direct,0.0
stage direction,0.0
stage director,0.0
stage door,0.0
stage effect,0.0
stage fright,0.0
stage left,0.0
stage manager,0.0
stage name,0.0
stage right,0.0
stage set,0.0
stage setting,0.0
stage technician,0.0
stage whisper,0.0
stage-struck,0.12208
stagecoach,0.0
stagecraft,0.12208
staged,-0.02298
stagehand,0.0
stager,0.0
stagey,-0.17327
stagflation,0.0
stagflationary,0.12208
stagger,-0.3905
stagger bush,0.0
stagger head,0.0
staggerbush,0.0
staggered board of directors,0.0
staggered head,0.0
staggerer,0.0
staggering,0.21734
staggeringly,-0.19821
staggers,-0.19821
staghead,0.0
staghorn coral,0.0
staghorn fern,0.0
staghorn moss,0.0
staghorn sumac,0.0
staghound,0.0
stagily,0.12208
staginess,-0.25931
staging,0.0
staging area,0.0
stagira,0.0
stagirus,0.0
stagnancy,-0.16702
stagnant,-0.45252
stagnant anoxia,-0.34088
stagnant hypoxia,-0.28345
stagnate,0.0
stagnation,-0.10450999999999999
stagy,-0.17327
staid,0.37340999999999996
staidly,0.12208
staidness,-0.0611
stain,-0.25072
stainability,0.0
stainable,0.17826
stained,-0.27784000000000003
stained glass,0.0
stained-glass window,0.0
stainer,0.0
staining,0.0
stainless,0.10653
stainless steel,0.0
stair,0.0
stair-carpet,0.0
stair-rod,0.0
staircase,0.0
stairhead,0.0
stairs,0.0
stairway,0.0
stairwell,0.0
stake,-0.017145
stake driver,0.17826
stake race,0.0
stakeholder,0.0
stakeout,0.0
stakes,0.0
stalactite,0.0
stalagmite,0.0
stale,-0.15964
stalemate,-0.308065
stalemated,0.0403
staleness,-0.4053
stalin,0.0
stalin peak,0.12208
stalinabad,0.0
stalingrad,0.0
stalinisation,0.0
stalinise,0.0
stalinism,-0.34088
stalinist,0.0
stalinization,0.0
stalinize,0.0
stalino,0.0
stalk,0.0
stalked,-0.07997
stalked puffball,0.0
stalker,-0.6452399999999999
stalking,0.0
stalking-horse,0.0
stalkless,-0.07997
stall,-0.10801
stall bar,0.0
stall-fed,0.0
stalling,-0.07997
stallion,0.0
stalls,0.0
stalwart,0.166215
stalwartness,0.15793
stamboul,0.0
stambul,0.0
stamen,0.0
stamina,0.36546
staminate,0.17826
stammel,0.0
stammer,-0.039985
stammerer,0.0
stamp,0.126365
stamp act,0.0
stamp album,0.0
stamp battery,0.0
stamp collecting,0.0
stamp collection,0.0
stamp collector,0.0
stamp dealer,0.0
stamp down,0.0
stamp duty,0.0
stamp mill,-0.0611
stamp out,0.0
stamp pad,0.0
stamp tax,0.0
stampede,0.0
stamper,0.0
stamping ground,0.0
stamping machine,0.0
stamping mill,-0.0611
stan laurel,0.0
stan musial,0.0
stan the man,0.0
stance,0.22409
stanch,0.0
stanchion,0.0
stanchly,0.15793
stand,0.068915
stand back,0.0
stand by,-0.0551
stand fast,-0.19821
stand firm,-0.06819
stand for,0.0
stand guard,-0.07997
stand in,-0.19821
stand oil,0.0
stand out,0.25345
stand pat,-0.19821
stand sentinel,-0.07997
stand still,0.0
stand up,0.03358
stand watch,-0.07997
stand-alone,0.17826
stand-down,0.0
stand-in,0.0
stand-up,0.0403
standard,-0.065435
standard and poor's,0.0
standard and poor's index,0.0
standard atmosphere,0.0
standard candle,0.0
standard cell,0.0
standard deviation,0.0
standard gauge,0.12208
standard generalized markup language,0.0
standard of life,0.0
standard of living,0.0
standard of measurement,-0.0611
standard operating procedure,0.15793
standard poodle,0.0
standard pressure,0.0
standard procedure,0.15793
standard schnauzer,0.0
standard temperature,0.0
standard time,0.0
standard transmission,0.0
standard-bearer,0.10554000000000001
standardisation,0.25742
standardise,-0.20790999999999998
standardised,0.13757
standardiser,0.0
standardization,0.25742
standardize,-0.18341
standardized,-0.13038
standardizer,0.0
standby,-0.060225
standdown,0.0
standee,-0.02298
stander,0.0
standing,-0.064565
standing army,0.0
standing committee,-0.07997
standing operating procedure,0.15793
standing order,0.0
standing ovation,-0.02386
standing press,0.0
standing rib roast,0.0
standing room,0.0
standing stone,0.0
standing wave,0.0
standish,0.0
standoff,0.0
standoffish,-0.33433
standoffishly,0.15793
standoffishness,0.20073
standpat,0.12208
standpipe,0.0
standpoint,0.0
standstill,-0.09321
standup comedian,0.0
stanford,0.0
stanford university,0.0
stanford white,0.0
stanford-binet test,0.0
stanhope,0.0
stanhopea,0.0
stanislavsky,0.0
stanley,0.0
stanley baldwin,0.0
stanley frank musial,0.0
stanley kubrick,0.0
stanley smith stevens,0.0
stanley steamer,0.0
stanleya,-0.19821
stanleya pinnata,0.0
stannic,0.0
stannic chloride,0.0
stannic sulfide,0.0
stannite,0.0
stannous,0.0
stannous fluoride,0.0
stanton,0.0
stanza,0.0
stapedectomy,0.0
stapelia,0.12208
stapelias asterias,0.0
stapes,0.0
staph,-0.62207
staphylaceae,0.0
staphylea,0.0
staphylinidae,0.0
staphylococcal,0.0
staphylococcal enterotoxin,0.0
staphylococcal enterotoxin b,0.0
staphylococcal infection,-0.28345
staphylococci,-0.07997
staphylococcus,-0.07997
staple,-0.0005833333333333334
staple fiber,0.0
staple fibre,0.0
staple gun,0.0
staplegun,0.0
stapler,0.0
stapling machine,0.0
star,0.5860600000000001
star anise,0.0
star aniseed,0.0
star apple,0.0
star begonia,0.0
star chamber,-0.07997
star chart,0.0
star divination,0.0
star drill,0.0
star earthball,0.0
star fruit,0.0
star grass,0.12895
star ipomoea,0.0
star jasmine,0.0
star magnolia,0.0
star of david,0.0
star of the veldt,0.0
star sapphire,0.0
star saxifrage,0.0
star shell,0.0
star sign,0.0
star topology,0.0
star tulip,0.0
star-duckweed,0.0
star-glory,0.0
star-leaf begonia,0.0
star-nosed mole,0.0
star-of-bethlehem,0.0
star-shaped,0.0
star-spangled banner,0.0
star-thistle,0.0
starboard,0.0
starch,0.0
starch wheat,0.0
starches,0.0
starchless,-0.0611
starchlike,0.0403
starchy,0.0
stardom,0.23829
stardust,0.43908
stare,-0.087075
stare down,-0.28345
starer,0.12208
starets,0.0
starfish,0.37868
starfish flower,0.12208
starflower,0.0
stargaze,-0.02298
stargazer,0.12545
stargazing,0.0
staring,0.16575
stark,0.23663
stark naked,0.28394
starkers,0.0
starkey,0.0
starkly,0.15728
starkness,0.04482
starless,-0.38925
starlet,0.0
starlight,0.0
starlike,-0.07997
starling,0.0
starlit,0.0
starnose mole,0.0
starr,0.0
starred,0.17826
starring,0.12208
starry,0.5879
starry saxifrage,0.0
starry-eyed,0.28394
stars and bars,0.0
stars and stripes,0.0
starship,0.0
start,0.36912999999999996
start out,0.0
start up,0.0
start-off,0.0
starter,0.0
starter motor,0.0
starting,0.0
starting block,0.0
starting buffer,0.0
starting gate,0.0
starting handle,0.0
starting line,0.0
starting motor,0.0
starting pitcher,0.0
starting point,0.0
starting post,0.0
starting signal,0.0
starting stall,0.0
starting time,0.12208
startle,-0.06936
startle reaction,0.0
startle reflex,0.0
startle response,0.0
startled,-0.10096000000000001
startling,0.02978
startlingly,0.15793
startup,0.0
starvation,-0.80516
starvation acidosis,0.0
starve,-0.62813
starved,-0.32223
starved aster,0.0
starveling,0.0
starving,-0.2854
starwort,0.0
stash,0.0
stash away,0.0
stash house,0.12208
stasis,-0.16014
stassano furnace,0.0
stat mi,0.0
statant,0.0
state,0.07051
state attorney,0.0
state bank,0.0
state boundary,0.0
state capital,0.0
state capitalism,0.0
state change,0.0
state department,0.0
state government,0.0
state highway,0.17826
state line,0.0
state of affairs,0.0
state of bahrain,0.0
state of eritrea,0.0
state of flux,0.0
state of grace,0.0
state of israel,0.0
state of katar,0.0
state of kuwait,0.0
state of matter,0.0
state of mind,0.10554000000000001
state of nature,-0.19821
state of qatar,0.0
state of the art,0.0
state of the vatican city,0.0
state of war,0.0
state prison,0.0
state senator,0.0
state socialism,0.0
state supreme court,0.0
state tax lien,0.0
state treasurer,0.0
state trooper,0.0
state's attorney,0.0
state's evidence,0.0
state-controlled,0.0
state-of-the-art,0.0
state-sponsored terrorism,0.0
state-supported,0.0
statecraft,0.12208
stated,0.21734
statehouse,0.0
stateless,-0.34088
stateless person,0.0
stateliness,0.17537
stately,-0.02598
stately home,0.0
statement,0.049460000000000004
staten island,0.0
stater,0.0
stateroom,0.0
states general,0.0
states' rights,0.0
states' rights democratic party,0.0
statesman,-0.06117
statesmanlike,0.067
statesmanly,0.067
statesmanship,0.12208
stateswoman,0.0
statewide,0.0
static,-0.143945
static electricity,0.0
static line,0.0
static magnet,0.0
static tube,0.0
statice,0.0
statics,0.0
statin,0.12208
statin drug,0.12208
station,0.0
station agent,0.0
station house,0.0
station keeper,0.12208
station of the cross,0.0
station waggon,0.0
station wagon,0.0
stationariness,0.0
stationary,0.09705
stationary stochastic process,0.0
stationary wave,0.0
stationer,0.0
stationery,0.0
stationery seller,0.0
stationmaster,0.0
stations,0.0
stations of the cross,0.0
statistic,0.0
statistical,0.0
statistical commission,0.0
statistical distribution,0.15793
statistical mechanics,0.0
statistical method,0.0
statistical procedure,0.0
statistical regression,0.0
statistical table,0.0
statistically,0.17826
statistician,0.0
statistics,0.0
stative,0.0
stator,0.0
stator coil,0.0
statuary,0.078965
statue,0.0
statue maker,0.0
statue of liberty,0.0
statuesque,0.17028
statuette,0.0
stature,0.12797
status,0.0
status asthmaticus,-0.42036
status epilepticus,-0.28345
status quo,0.0
status seeking,0.15793
statute,0.0
statute book,0.0
statute law,0.0
statute mile,0.0
statute of limitations,0.0
statute title,0.0
statutorily,0.0
statutory,-0.2003
statutory law,0.0
statutory offence,-0.34088
statutory offense,-0.34088
statutory rape,0.15793
staunch,0.10867
staunchly,0.15793
staunchness,-0.38925
staurikosaur,0.0
staurikosaurus,0.0
stavanger,0.0
stave,0.0
stave in,0.0
stave off,0.0
stave wood,0.0
stay,0.137625
stay at,0.0
stay away,0.0
stay fresh,0.0
stay in place,0.0
stay of execution,0.0
stay off,0.0
stay on,0.0
stay over,0.0
stay put,0.0
stay together,-0.17327
stay up,-0.42036
stay-at-home,-0.38925
stayer,0.0
staying power,0.0403
stayman,0.0
stayman winesap,0.28394
stays,0.0
staysail,0.0
std,0.10554000000000001
stead,0.0
steadfast,0.42728
steadfastly,0.21734
steadfastness,-0.22421999999999997
steadied,0.12208
steadily,0.08885
steadiness,0.02162
steady,0.20159
steady down,0.0
steady state theory,0.0
steady-going,0.21734
steadying,-0.28345
steak,0.0
steak and kidney pie,0.0
steak au poivre,-0.19821
steak knife,0.0
steak sauce,-0.07997
steak tartare,0.0
steakhouse,0.0
steal,-0.6981350000000001
steal away,0.12208
stealer,0.0
stealing,0.0
stealth,0.0
stealth aircraft,-0.28345
stealth bomber,-0.42036
stealth fighter,0.28394
stealthily,0.15793
stealthiness,0.21734
stealthy,0.28394
steam,0.051015
steam bath,0.0
steam boiler,0.0
steam chest,0.0
steam clean,0.0
steam coal,0.21734
steam engine,0.0
steam fitting,0.0
steam heat,0.0
steam heating,0.0
steam iron,0.0
steam line,0.0
steam locomotive,0.0
steam organ,0.0
steam pipe,0.0
steam room,0.0
steam shovel,0.0
steam turbine,0.0
steam whistle,0.0
steam-heat,0.0
steam-powered,0.0
steamboat,0.0
steamed,-0.12619
steamed pudding,0.0
steamer,0.0
steamer clam,0.0
steamfitter,0.0
steaminess,-0.17327
steaming,-0.002075
steamroll,0.10790999999999999
steamroller,0.047529999999999996
steamship,0.0
steamship company,0.0
steamship line,0.0
steamy,0.3245
stearic,0.0
stearic acid,0.0
stearin,-0.28345
steatite,0.0
steatocystoma,0.0
steatopygia,0.0
steatornis,0.0
steatornis caripensis,0.0
steatornithidae,0.0
steatorrhea,-0.1665
steed,0.0
steel,0.011155
steel arch bridge,0.0
steel band,0.0
steel blue,0.0
steel company,0.0
steel drum,0.0
steel engraving,0.0
steel factory,0.12208
steel gray,0.0
steel grey,0.0
steel guitar,0.0
steel industry,0.0
steel mill,0.12208
steel oneself against,-0.34088
steel onself for,-0.34088
steel plant,0.12208
steel plate,0.0
steel production,0.0
steel trap,-0.05621
steel wool,0.0
steel-plated,-0.28345
steel-wool pad,0.0
steele,0.0
steelmaker,0.0
steelman,0.0
steelworker,0.0
steelworks,0.12208
steely,-0.23696
steelyard,0.0
steen,0.0
steenbok,0.0
steep,0.030479999999999997
steep-sided,0.0
steepen,0.0
steeper,0.0
steepish,0.0
steeple,0.0
steeplechase,0.0
steeplechaser,0.0
steeplejack,0.0
steeply,0.12208
steepness,0.0
steer,0.09963999999999999
steer roping,0.21734
steerable,0.28394
steerage,0.0
steerageway,0.0
steerer,0.0
steering,0.01059
steering committee,0.0
steering gear,0.0
steering linkage,0.0
steering mechanism,0.0
steering system,0.0
steering wheel,0.0
steersman,0.0
stefan wyszynski,0.0
stefan zweig,0.0
steffens,0.0
steffi graf,0.0
steganography,0.0
steganopus,0.0
steganopus tricolor,0.12208
stegocephalia,0.0
stegosaur,0.0
stegosaur stenops,0.0
stegosaurus,0.0
steichen,0.0
stein,0.0
steinbeck,0.0
steinberg,0.0
steinbok,0.0
steinem,0.0
steiner,0.0
steinert's disease,-0.19821
steinman,0.0
steinmetz,0.0
steinway,0.0
stela,0.0
stele,0.0
stelis,0.0
stella,0.0
stellar,0.21447
stellar parallax,0.0
stellar's sea eagle,0.0
stellaria,0.0
stellaria holostea,0.0
stellaria media,0.0
stellate,0.0
stellate venule,0.0
steller,0.0
steller sea lion,0.0
steller's sea cow,0.0
steller's sea lion,0.0
stellite,0.0
stem,0.0
stem blight,0.0
stem canker,-0.0611
stem cell,0.0
stem ginger,0.0
stem lettuce,0.0
stem turn,0.0
stem vowel,0.0
stem-cell research,0.0
stem-winder,0.0
stemless,-0.17168
stemless carline thistle,0.0
stemless daisy,0.0
stemless golden weed,0.0
stemless hymenoxys,0.0
stemma,0.08459
stemmatic,0.0
stemmatics,0.0
stemmatology,0.0
stemmed,0.0
stemmer,0.0
stemming algorithm,0.0
sten gun,0.0
stench,-0.62929
stench bomb,0.0
stencil,0.0
stendhal,0.0
stengel,0.0
stenocarpus,0.0
stenocarpus salignus,0.0
stenocarpus sinuatus,0.0
stenochlaena,0.0
stenograph,-0.044235000000000003
stenographer,0.0
stenographic,0.0
stenographical,0.0
stenography,0.0
stenopelmatidae,0.0
stenopelmatus,0.0
stenopelmatus fuscus,0.0
stenopterygius,0.0
stenopterygius quadrisicissus,0.0
stenosed,0.0
stenosis,-0.07997
stenotaphrum,0.0
stenotaphrum secundatum,0.0
stenotic,0.0
stenotomus,0.0
stenotomus aculeatus,0.0
stenotomus chrysops,0.0
stenotus,0.0
stenotus acaulis,0.0
stent,0.0
stentor,0.0
stentorian,0.0
step,0.099575
step by step,0.0
step dancing,0.12208
step down,-0.06819
step forward,0.0
step in,0.0
step ladder,0.0
step on,0.0
step on it,0.0
step out,0.0
step rocket,0.0
step stool,0.0
step to the fore,0.0
step up,0.0
step-by-step,0.0
step-down,0.0
step-down transformer,0.0
step-in,0.0
step-up,0.0
step-up transformer,0.0
stepbrother,0.0
stepchild,0.0
stepdaughter,0.0
stepfather,0.0
stephane grappelli,0.0
stephane mallarme,0.17826
stephanie graf,0.0
stephanion,0.0
stephanomeria,0.0
stephanomeria malheurensis,0.0
stephanotis,0.0
stephanotis floribunda,0.0
