"","word","dataset","prop"
"8561","estado…","metoo",1.71629623272977e-05
"8562","acercó","metoo",1.71629623272977e-05
"8563","besó","metoo",1.71629623272977e-05
"8564","diera","metoo",1.71629623272977e-05
"8565","permiso","metoo",1.71629623272977e-05
"8566","déjale","metoo",1.71629623272977e-05
"8567","chuki”","metoo",1.71629623272977e-05
"8568","pero","metoo",5.14888869818931e-05
"8569","mandé","metoo",1.71629623272977e-05
"8570","carajo","metoo",1.71629623272977e-05
"8571","él","metoo",8.58148116364885e-05
"8572","mismo","metoo",5.14888869818931e-05
"8573","tetiwars","metoo",1.71629623272977e-05
"8574","decidí","metoo",1.71629623272977e-05
"8575","cortar","metoo",1.71629623272977e-05
"8576","comunicaciones","metoo",1.71629623272977e-05
"8577","con","metoo",5.14888869818931e-05
"8578","aún","metoo",3.43259246545954e-05
"8579","decían","metoo",1.71629623272977e-05
"8580","deje","metoo",3.43259246545954e-05
"8581","nomás","metoo",1.71629623272977e-05
"8582","así","metoo",5.14888869818931e-05
"8583","decisión","metoo",1.71629623272977e-05
"8584","acaso","metoo",1.71629623272977e-05
"8585","nos","metoo",1.71629623272977e-05
"8586","quedamos","metoo",1.71629623272977e-05
"8587","dormir","metoo",3.43259246545954e-05
"8588","casa","metoo",1.71629623272977e-05
"8589","chico","metoo",1.71629623272977e-05
"8590","“por","metoo",1.71629623272977e-05
"8591","ser","metoo",3.43259246545954e-05
"8592","mujer","metoo",3.43259246545954e-05
"8593","puedes","metoo",1.71629623272977e-05
"8594","tranquila","metoo",1.71629623272977e-05
"8595","duermo","metoo",1.71629623272977e-05
"8596","sofá”","metoo",1.71629623272977e-05
"8597","su","metoo",5.14888869818931e-05
"8598","cerca","metoo",1.71629623272977e-05
"8599","mío","metoo",1.71629623272977e-05
"8600","intentando","metoo",5.14888869818931e-05
"8601","sacarme","metoo",1.71629623272977e-05
"8602","interiores","metoo",1.71629623272977e-05
"8603","atemorizada","metoo",1.71629623272977e-05
"8604","vuelvan","metoo",1.71629623272977e-05
"8605","decir","metoo",5.14888869818931e-05
"8606","puteé","metoo",1.71629623272977e-05
"8607","rato","metoo",1.71629623272977e-05
"8608","tragué","metoo",1.71629623272977e-05
"8609","lagrimas","metoo",1.71629623272977e-05
"8610","dije","metoo",1.71629623272977e-05
"8611","basta","metoo",3.43259246545954e-05
"8612","quedé","metoo",1.71629623272977e-05
"8613","callada","metoo",1.71629623272977e-05
"8614","emputada","metoo",1.71629623272977e-05
"8615","solita…","metoo",1.71629623272977e-05
"8616","tanto…me","metoo",1.71629623272977e-05
"8617","soy","metoo",3.43259246545954e-05
"8618","exagerada","metoo",1.71629623272977e-05
"8619","culpa","metoo",6.86518493091908e-05
"8620","debí","metoo",1.71629623272977e-05
"8621","haber","metoo",1.71629623272977e-05
"8622","tomado","metoo",1.71629623272977e-05
"8623","matarme","metoo",1.71629623272977e-05
"8624","solita","metoo",1.71629623272977e-05
"8625","silencio","metoo",1.71629623272977e-05
"8626","única","metoo",1.71629623272977e-05
"8627","vez","metoo",1.71629623272977e-05
"8628","logré","metoo",1.71629623272977e-05
"8629","algo","metoo",1.71629623272977e-05
"8630","quieren”","metoo",1.71629623272977e-05
"8631","estuvieron","metoo",1.71629623272977e-05
"8632","lado","metoo",1.71629623272977e-05
"8633","oscar","metoo",1.71629623272977e-05
"8634","tafur","metoo",1.71629623272977e-05
"8635","quien","metoo",1.71629623272977e-05
"8636","decía","metoo",1.71629623272977e-05
"8637","amarme","metoo",1.71629623272977e-05
"8638","todo","metoo",5.14888869818931e-05
"8639","noche","metoo",1.71629623272977e-05
"8640","empujarme","metoo",1.71629623272977e-05
"8641","contra","metoo",3.43259246545954e-05
"8642","pared","metoo",1.71629623272977e-05
"8643","cuello","metoo",1.71629623272977e-05
"8644","sostenerme","metoo",1.71629623272977e-05
"8645","ahí","metoo",1.71629623272977e-05
"8646","gritándome","metoo",1.71629623272977e-05
"8647","sosteniendo","metoo",1.71629623272977e-05
"8648","cuchillo","metoo",1.71629623272977e-05
"8649","estómago","metoo",1.71629623272977e-05
"8650","dejar","metoo",1.71629623272977e-05
"8651","marcas","metoo",1.71629623272977e-05
"8652","moradas","metoo",1.71629623272977e-05
"8653","mis","metoo",8.58148116364885e-05
"8654","brazos","metoo",1.71629623272977e-05
"8655","amigas","metoo",1.71629623272977e-05
"8656","hablar","metoo",3.43259246545954e-05
"8657","merecía","metoo",1.71629623272977e-05
"8658","tipo","metoo",1.71629623272977e-05
"8659","trato","metoo",1.71629623272977e-05
"8660","ahi","metoo",1.71629623272977e-05
"8661","alguien","metoo",1.71629623272977e-05
"8662","explique","metoo",1.71629623272977e-05
"8663","cual","metoo",3.43259246545954e-05
"8664","diferencia","metoo",1.71629623272977e-05
"8665","descrito","metoo",3.43259246545954e-05
"8666","anteriormente","metoo",3.43259246545954e-05
"8667","violencia","metoo",1.71629623272977e-05
"8668","abuso","metoo",1.71629623272977e-05
"8669","esta","metoo",3.43259246545954e-05
"8670","llevado","metoo",1.71629623272977e-05
"8671","sus","metoo",1.71629623272977e-05
"8672","palabras","metoo",1.71629623272977e-05
"8673","ahora","metoo",3.43259246545954e-05
"8674","encuentro","metoo",8.58148116364885e-05
"8675","aquí","metoo",8.58148116364885e-05
"8676","encontrar","metoo",1.71629623272977e-05
"8677","voz","metoo",3.43259246545954e-05
"8678","silenciada","metoo",1.71629623272977e-05
"8679","luchar","metoo",1.71629623272977e-05
"8680","creo","metoo",1.71629623272977e-05
"8681","está","metoo",3.43259246545954e-05
"8682","pensar","metoo",1.71629623272977e-05
"8683","encontrándome","metoo",1.71629623272977e-05
"8684","misma","metoo",3.43259246545954e-05
"8685","edad","metoo",1.71629623272977e-05
"8686","varias","metoo",1.71629623272977e-05
"8687","noches","metoo",1.71629623272977e-05
"8688","poder","metoo",1.71629623272977e-05
"8689","sentía","metoo",1.71629623272977e-05
"8690","sola","metoo",1.71629623272977e-05
"8691","estúpida","metoo",1.71629623272977e-05
"8692","confundida","metoo",1.71629623272977e-05
"8693","tantos","metoo",1.71629623272977e-05
"8694","momentos","metoo",1.71629623272977e-05
"8695","habrán","metoo",1.71629623272977e-05
"8696","esto","metoo",1.71629623272977e-05
"8697","dirán","metoo",1.71629623272977e-05
"8698","salir","metoo",1.71629623272977e-05
"8699","tal","metoo",1.71629623272977e-05
"8700","culpa…","metoo",1.71629623272977e-05
"8701","puta","metoo",1.71629623272977e-05
"8702","querrán","metoo",1.71629623272977e-05
"8703","sienta","metoo",1.71629623272977e-05
"8704","eso","metoo",1.71629623272977e-05
"8705","protegerán","metoo",1.71629623272977e-05
"8706","agresores","metoo",1.71629623272977e-05
"8707","perfectos","metoo",1.71629623272977e-05
"8708","pueden","metoo",1.71629623272977e-05
"8709","aguantarse","metoo",1.71629623272977e-05
"8710","ganas","metoo",1.71629623272977e-05
"8711","violentar","metoo",1.71629623272977e-05
"8712","sabes","metoo",1.71629623272977e-05
"8713","buscando","metoo",1.71629623272977e-05
"8714","entendiendo","metoo",1.71629623272977e-05
"8715","tomo","metoo",1.71629623272977e-05
"8716","propias","metoo",1.71629623272977e-05
"8717","decisiones","metoo",1.71629623272977e-05
"8718","quiero","metoo",1.71629623272977e-05
"8719","nadie","metoo",1.71629623272977e-05
"8720","tiene","metoo",1.71629623272977e-05
"8721","decirme","metoo",1.71629623272977e-05
"8722","empiezo","metoo",1.71629623272977e-05
"8723","perdonarme","metoo",1.71629623272977e-05
"8724","predatory","metoo",1.71629623272977e-05
"8725","hundreds","metoo",1.71629623272977e-05
"8726","honor","metoo",3.43259246545954e-05
"8727","effected","metoo",3.43259246545954e-05
"8728","transparency","metoo",3.43259246545954e-05
"8729","adopt","metoo",1.71629623272977e-05
"8730","yeas","metoo",1.71629623272977e-05
"8731","ben","metoo",1.71629623272977e-05
"8732","asperger's","metoo",1.71629623272977e-05
"8733","threatening","metoo",1.71629623272977e-05
"8734","tallest","metoo",1.71629623272977e-05
"8735","darker","metoo",1.71629623272977e-05
"8736","troll","metoo",1.71629623272977e-05
"8737","123666588271940","metoo",1.71629623272977e-05
"8738","100877377217528","metoo",1.71629623272977e-05
"8739","🌞","metoo",1.71629623272977e-05
"8740","posters","metoo",1.71629623272977e-05
"8741","desired","metoo",1.71629623272977e-05
"8742","groomed","metoo",1.71629623272977e-05
"8743","coerced","metoo",3.43259246545954e-05
"8744","transcender","metoo",1.71629623272977e-05
"8745","mentoring","metoo",1.71629623272977e-05
"8746","synopsis","metoo",1.71629623272977e-05
"8747","discern","metoo",1.71629623272977e-05
"8748","footprints","metoo",1.71629623272977e-05
"8749","atrocities","metoo",3.43259246545954e-05
"8750","strip","metoo",1.71629623272977e-05
"8751","belong","metoo",3.43259246545954e-05
"8752","slave","metoo",1.71629623272977e-05
"8753","enslave","metoo",1.71629623272977e-05
"8754","filmed","metoo",1.71629623272977e-05
"8755","7th","metoo",6.86518493091908e-05
"8756","7119","metoo",1.71629623272977e-05
"8757","explicit","metoo",1.71629623272977e-05
"8758","coercion","metoo",1.71629623272977e-05
"8759","tail","metoo",1.71629623272977e-05
"8760","surgery","metoo",1.71629623272977e-05
"8761","diffrent","metoo",1.71629623272977e-05
"8762","simpathy","metoo",1.71629623272977e-05
"8763","forming","metoo",1.71629623272977e-05
"8764","knot","metoo",3.43259246545954e-05
"8765","havnt","metoo",1.71629623272977e-05
"8766","salad","metoo",6.86518493091908e-05
"8767","hitting","metoo",1.71629623272977e-05
"8768","fetch","metoo",1.71629623272977e-05
"8769","stock","metoo",1.71629623272977e-05
"8770","fridge","metoo",3.43259246545954e-05
"8771","secluded","metoo",1.71629623272977e-05
"8772","skeezy","metoo",1.71629623272977e-05
"8773","cart","metoo",1.71629623272977e-05
"8774","bottles","metoo",1.71629623272977e-05
"8775","semblance","metoo",1.71629623272977e-05
"8776","julin","metoo",3.43259246545954e-05
"8777","boruah","metoo",1.71629623272977e-05
"8778","guwahati","metoo",3.43259246545954e-05
"8779","assam","metoo",3.43259246545954e-05
"8780","brutal","metoo",1.71629623272977e-05
"8781","purity","metoo",3.43259246545954e-05
"8782","civilized","metoo",1.71629623272977e-05
"8783","commits","metoo",1.71629623272977e-05
"8784","weaker","metoo",1.71629623272977e-05
"8785","section","metoo",1.71629623272977e-05
"8786","assaulters","metoo",1.71629623272977e-05
"8787","globe","metoo",1.71629623272977e-05
"8788","seminars","metoo",1.71629623272977e-05
"8789","rally's","metoo",1.71629623272977e-05
"8790","concerts","metoo",1.71629623272977e-05
"8791","competitions","metoo",3.43259246545954e-05
"8792","tellings","metoo",1.71629623272977e-05
"8793","platforms","metoo",1.71629623272977e-05
"8794","infact","metoo",1.71629623272977e-05
"8795","atmosphere","metoo",1.71629623272977e-05
"8796","boruahpresident","metoo",1.71629623272977e-05
"8797","tourism","metoo",1.71629623272977e-05
"8798","ngo","metoo",1.71629623272977e-05
"8799","swear","metoo",1.71629623272977e-05
"8800","bragged","metoo",3.43259246545954e-05
"8801","eveeyone","metoo",1.71629623272977e-05
"8802","lookat","metoo",1.71629623272977e-05
"8803","spousal","metoo",1.71629623272977e-05
"8804","[if","metoo",5.14888869818931e-05
"8805","]","metoo",5.14888869818931e-05
"8806","67","metoo",3.43259246545954e-05
"8807","nieces","metoo",3.43259246545954e-05
"8808","applaud","metoo",1.71629623272977e-05
"8809","willingness","metoo",1.71629623272977e-05
"8810","dearly","metoo",1.71629623272977e-05
"8811","soldier","metoo",1.71629623272977e-05
"8812","menifyoucarerepost","metoo",1.71629623272977e-05
"8813","dysfunction","metoo",1.71629623272977e-05
"8814","fiction","metoo",1.71629623272977e-05
"8815","kindergarten","metoo",3.43259246545954e-05
"8816","bcuz","metoo",1.71629623272977e-05
"8817","onwards","metoo",1.71629623272977e-05
"8818","l","metoo",6.86518493091908e-05
"8819","sergeant","metoo",1.71629623272977e-05
"8820","babyhood","metoo",1.71629623272977e-05
"8821","puberty","metoo",3.43259246545954e-05
"8822","journaling","metoo",1.71629623272977e-05
"8823","350","metoo",1.71629623272977e-05
"8824","manuscript","metoo",1.71629623272977e-05
"8825","ties","metoo",1.71629623272977e-05
"8826","fly","metoo",1.71629623272977e-05
"8827","violetta","metoo",1.71629623272977e-05
"8828","guthrie","metoo",1.71629623272977e-05
"8829","verbal","metoo",1.71629623272977e-05
"8830","representative","metoo",3.43259246545954e-05
"8831","allstate","metoo",1.71629623272977e-05
"8832","coral","metoo",1.71629623272977e-05
"8833","springs","metoo",1.71629623272977e-05
"8834","dos","metoo",1.71629623272977e-05
"8835","understandable","metoo",1.71629623272977e-05
"8836","approving","metoo",1.71629623272977e-05
"8837","peed","metoo",1.71629623272977e-05
"8838","bugs","metoo",1.71629623272977e-05
"8839","tub","metoo",1.71629623272977e-05
"8840","jad","metoo",1.71629623272977e-05
"8841","epileptic","metoo",1.71629623272977e-05
"8842","seizure","metoo",1.71629623272977e-05
"8843","sand","metoo",1.71629623272977e-05
"8844","burns","metoo",1.71629623272977e-05
"8845","65","metoo",1.71629623272977e-05
"8846","bfs","metoo",1.71629623272977e-05
"8847","proceedings","metoo",1.71629623272977e-05
"8848","badly","metoo",3.43259246545954e-05
"8849","bruised","metoo",1.71629623272977e-05
"8850","fog","metoo",1.71629623272977e-05
"8851","destined","metoo",1.71629623272977e-05
"8852","greatness","metoo",1.71629623272977e-05
"8853","intact","metoo",1.71629623272977e-05
"8854","💕💕","metoo",1.71629623272977e-05
"8855","healthier","metoo",3.43259246545954e-05
"8856","sinks","metoo",1.71629623272977e-05
"8857","salsa","metoo",1.71629623272977e-05
"8858","putney","metoo",1.71629623272977e-05
"8859","characteristic","metoo",1.71629623272977e-05
"8860","london's","metoo",1.71629623272977e-05
"8861","dancin","metoo",3.43259246545954e-05
"8862","goosebumps","metoo",1.71629623272977e-05
"8863","😞not","metoo",1.71629623272977e-05
"8864","chatting","metoo",1.71629623272977e-05
"8865","😞terrible","metoo",1.71629623272977e-05
"8866","60s","metoo",3.43259246545954e-05
"8867","snapchat","metoo",1.71629623272977e-05
"8868","kids'","metoo",1.71629623272977e-05
"8869","psychologically","metoo",1.71629623272977e-05
"8870","resolved","metoo",1.71629623272977e-05
"8871","nj","metoo",1.71629623272977e-05
"8872","registry","metoo",1.71629623272977e-05
"8873","tramatic","metoo",1.71629623272977e-05
"8874","elected","metoo",1.71629623272977e-05
"8875","rakshabandhan","metoo",1.71629623272977e-05
"8876","misbehaved","metoo",1.71629623272977e-05
"8877","rakhia","metoo",1.71629623272977e-05
"8878","lota","metoo",3.43259246545954e-05
"8879","desperate","metoo",1.71629623272977e-05
"8880","bastard","metoo",1.71629623272977e-05
"8881","forver","metoo",1.71629623272977e-05
"8882","hints","metoo",1.71629623272977e-05
"8883","hovering","metoo",1.71629623272977e-05
"8884","buddy","metoo",1.71629623272977e-05
"8885","client","metoo",1.71629623272977e-05
"8886","joba","metoo",1.71629623272977e-05
"8887","egoistic","metoo",1.71629623272977e-05
"8888","selfish","metoo",3.43259246545954e-05
"8889","reciprocate","metoo",1.71629623272977e-05
"8890","valid","metoo",1.71629623272977e-05
"8891","fosterdad","metoo",1.71629623272977e-05
"8892","shiver","metoo",1.71629623272977e-05
"8893","supoosed","metoo",1.71629623272977e-05
"8894","havent","metoo",1.71629623272977e-05
"8895","sooner","metoo",1.71629623272977e-05
"8896","sooooo","metoo",1.71629623272977e-05
"8897","serve","metoo",1.71629623272977e-05
"8898","obey","metoo",1.71629623272977e-05
"8899","x's","metoo",1.71629623272977e-05
"8900","meat","metoo",1.71629623272977e-05
"8901","mold","metoo",1.71629623272977e-05
"8902","somethhing","metoo",1.71629623272977e-05
"8903","womans","metoo",1.71629623272977e-05
"8904","vote","metoo",1.71629623272977e-05
"8905","amendment","metoo",1.71629623272977e-05
"8906","narrow","metoo",1.71629623272977e-05
"8907","minded","metoo",1.71629623272977e-05
"8908","chauvinistic","metoo",1.71629623272977e-05
"8909","spirited","metoo",1.71629623272977e-05
"8910","grievance","metoo",1.71629623272977e-05
"8911","governmental","metoo",1.71629623272977e-05
"8912","representatives","metoo",1.71629623272977e-05
"8913","poorme","metoo",1.71629623272977e-05
"8914","3this","metoo",8.58148116364885e-05
"8915","hood","metoo",1.71629623272977e-05
"8916","brotherhood","metoo",1.71629623272977e-05
"8917","bashing","metoo",1.71629623272977e-05
"8918","3i","metoo",1.71629623272977e-05
"8919","services’","metoo",1.71629623272977e-05
"8920","children’s","metoo",1.71629623272977e-05
"8921","bureau","metoo",1.71629623272977e-05
"8922","maltreatment","metoo",1.71629623272977e-05
"8923","victimization","metoo",1.71629623272977e-05
"8924","survey","metoo",3.43259246545954e-05
"8925","households","metoo",1.71629623272977e-05
"8926","uncovered","metoo",1.71629623272977e-05
"8927","accosted","metoo",1.71629623272977e-05
"8928","perversions","metoo",1.71629623272977e-05
"8929","adoption","metoo",3.43259246545954e-05
"8930","intervals","metoo",1.71629623272977e-05
"8931","flashed","metoo",3.43259246545954e-05
